scaffold,start,end,mid,sites,pi_Egglayer,pi_Brooder,dxy_Egglayer_Brooder,Fst_Egglayer_Brooder
Contig79517,4261,7260,5271,139,0.0018,0.0003,0.0083,0.8076
Contig79517,4291,7290,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,4321,7320,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,4351,7350,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,4381,7380,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,4411,7410,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,4441,7440,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,4471,7470,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,4501,7500,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,4531,7530,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,4561,7560,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,4591,7590,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,4621,7620,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,4651,7650,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,4681,7680,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,4711,7710,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,4741,7740,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,4771,7770,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,4801,7800,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,4831,7830,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,4861,7860,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,4891,7890,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,4921,7920,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,4951,7950,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,4981,7980,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,5011,8010,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,5041,8040,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,5071,8070,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,5101,8100,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,5131,8130,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,5161,8160,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,5191,8190,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,5221,8220,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,5251,8250,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,5281,8280,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,5311,8310,5402,123,0.002,0.0003,0.0093,0.8076
Contig79517,5341,8340,5405,117,0.0021,0.0003,0.0098,0.8076
Contig79517,5371,8370,5418,93,0.0027,0.0001,0.0122,0.84
Contig79517,5401,8400,5434,63,0.004,0.0002,0.018,0.84
Contig79517,5431,8430,5449,35,0.0,0.0,0.0,nan
Contig79517,5461,8460,5464,6,0.0,0.0,0.0,nan
Contig79517,9061,12060,12050,20,0.0,0.0,0.0,nan
Contig79517,9091,12090,12065,50,0.0014,0.0005,0.001,0.0068
Contig79517,9121,12120,12079,77,0.0009,0.0003,0.0136,0.9132
Contig79517,9151,12150,12095,107,0.0013,0.0002,0.0191,0.9321
Contig79517,9181,12180,12110,137,0.001,0.0002,0.015,0.9321
Contig79517,9211,12210,12126,167,0.0008,0.0001,0.0123,0.9321
Contig79517,9241,12240,12141,197,0.0007,0.0001,0.0104,0.9321
Contig79517,9271,12270,12141,198,0.0007,0.0001,0.0103,0.9321
Contig79517,9301,12300,12141,198,0.0007,0.0001,0.0103,0.9321
Contig79517,9331,12330,12141,198,0.0007,0.0001,0.0103,0.9321
Contig79517,9361,12360,12141,198,0.0007,0.0001,0.0103,0.9321
Contig79517,9391,12390,12141,198,0.0007,0.0001,0.0103,0.9321
Contig79517,9421,12420,12141,198,0.0007,0.0001,0.0103,0.9321
Contig79517,9451,12450,12141,198,0.0007,0.0001,0.0103,0.9321
Contig79517,9481,12480,12141,198,0.0007,0.0001,0.0103,0.9321
Contig79517,9511,12510,12141,198,0.0007,0.0001,0.0103,0.9321
Contig79517,9541,12540,12141,198,0.0007,0.0001,0.0103,0.9321
Contig79517,9571,12570,12171,213,0.0007,0.0001,0.0096,0.9321
Contig79517,9601,12600,12222,243,0.0006,0.0001,0.0084,0.9321
Contig79517,9631,12630,12265,273,0.0005,0.0001,0.0075,0.9216
Contig79517,9661,12660,12302,302,0.0005,0.0002,0.0068,0.9114
Contig79517,9691,12690,12333,329,0.0004,0.0002,0.0063,0.9114
Contig79517,9721,12720,12362,357,0.0004,0.0001,0.0058,0.9114
Contig79517,9751,12750,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,9781,12780,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,9811,12810,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,9841,12840,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,9871,12870,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,9901,12900,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,9931,12930,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,9961,12960,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,9991,12990,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,10021,13020,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,10051,13050,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,10081,13080,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,10111,13110,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,10141,13140,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,10171,13170,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,10201,13200,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,10231,13230,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,10261,13260,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,10291,13290,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,10321,13320,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,10351,13350,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,10381,13380,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,10411,13410,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,10441,13440,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,10471,13470,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,10501,13500,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,10531,13530,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,10561,13560,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,10591,13590,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,10621,13620,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,10651,13650,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,10681,13680,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,10711,13710,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,10741,13740,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,10771,13770,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,10801,13800,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,10831,13830,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,10861,13860,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,10891,13890,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,10921,13920,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,10951,13950,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,10981,13980,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,11011,14010,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,11041,14040,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,11071,14070,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,11101,14100,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,11131,14130,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,11161,14160,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,11191,14190,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,11221,14220,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,11251,14250,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,11281,14280,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,11311,14310,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,11341,14340,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,11371,14370,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,11401,14400,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,11431,14430,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,11461,14460,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,11491,14490,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,11521,14520,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,11551,14550,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,11581,14580,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,11611,14610,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,11641,14640,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,11671,14670,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,11701,14700,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,11731,14730,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,11761,14760,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,11791,14790,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,11821,14820,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,11851,14850,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,11881,14880,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,11911,14910,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,11941,14940,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,11971,14970,12377,372,0.0004,0.0002,0.0056,0.9013
Contig79517,12001,15000,12472,386,0.0004,0.0002,0.0054,0.9013
Contig79517,12031,15030,12626,411,0.0003,0.0002,0.005,0.9013
Contig79517,12061,15060,12805,417,0.0003,0.0001,0.005,0.9013
Contig79517,12091,15090,13016,416,0.0003,0.0001,0.005,0.9114
Contig79517,12121,15120,13215,417,0.0026,0.0017,0.0063,0.4534
Contig79517,12151,15150,13431,417,0.0025,0.0017,0.004,0.2692
Contig79517,12181,15180,13602,405,0.004,0.002,0.0051,0.2479
Contig79517,12211,15210,13814,402,0.0053,0.0019,0.006,0.2455
Contig79517,12241,15240,14037,402,0.0053,0.0019,0.006,0.2472
Contig79517,12271,15270,14116,427,0.005,0.0019,0.0057,0.2449
Contig79517,12301,15300,14193,457,0.0047,0.0023,0.0057,0.219
Contig79517,12331,15330,14262,487,0.0054,0.0022,0.0059,0.2128
Contig79517,12361,15360,14313,511,0.0052,0.0021,0.0056,0.2107
Contig79517,12391,15390,14317,513,0.0051,0.002,0.0055,0.2159
Contig79517,12421,15420,14369,539,0.0061,0.003,0.0064,0.162
Contig79517,12451,15450,14418,565,0.0057,0.0029,0.0061,0.1618
Contig79517,12481,15480,14471,595,0.0053,0.0027,0.0074,0.2835
Contig79517,12511,15510,14517,623,0.005,0.0025,0.007,0.285
Contig79517,12541,15540,14559,650,0.005,0.0025,0.0085,0.3641
Contig79517,12571,15570,14649,665,0.005,0.003,0.0086,0.3367
Contig79517,12601,15600,14777,659,0.0051,0.003,0.0087,0.3383
Contig79517,12631,15630,14906,652,0.005,0.003,0.0087,0.3408
Contig79517,12661,15660,15011,623,0.0053,0.0031,0.0091,0.3419
Contig79517,12691,15690,15117,596,0.0058,0.0034,0.0098,0.3316
Contig79517,12721,15720,15236,568,0.0056,0.0031,0.0098,0.3567
Contig79517,12751,15750,15304,553,0.006,0.0036,0.0104,0.3372
Contig79517,12781,15780,15304,553,0.0059,0.0035,0.0103,0.3425
Contig79517,12811,15810,15304,553,0.0062,0.0036,0.0105,0.3338
Contig79517,12841,15840,15304,553,0.0061,0.0036,0.0104,0.3358
Contig79517,12871,15870,15304,553,0.0062,0.0036,0.0105,0.3359
Contig79517,12901,15900,15304,553,0.0058,0.0035,0.0103,0.3428
Contig79517,12931,15930,15304,553,0.0059,0.0036,0.0103,0.3401
Contig79517,12961,15960,15304,553,0.0059,0.0034,0.0102,0.3457
Contig79517,12991,15990,15304,553,0.0059,0.0034,0.0102,0.3486
Contig79517,13021,16020,15304,553,0.006,0.0035,0.0103,0.3422
Contig79517,13051,16050,15304,553,0.006,0.0036,0.0104,0.3372
Contig79517,13081,16080,15304,553,0.0059,0.0035,0.0103,0.3424
Contig79517,13111,16110,15304,553,0.0062,0.0036,0.0105,0.3338
Contig79517,13141,16140,15304,553,0.0062,0.0036,0.0105,0.3359
Contig79517,13171,16170,15304,553,0.0061,0.0036,0.0104,0.3358
Contig79517,13201,16200,15304,553,0.0058,0.0035,0.0103,0.3428
Contig79517,13231,16230,15304,553,0.0059,0.0036,0.0103,0.3401
Contig79517,13261,16260,15304,553,0.0059,0.0034,0.0102,0.3457
Contig79517,13291,16290,15304,553,0.006,0.0035,0.0103,0.3422
Contig79517,13321,16320,15304,553,0.0062,0.0036,0.0105,0.3338
Contig79517,13351,16350,15304,553,0.006,0.0036,0.0104,0.3372
Contig79517,13381,16380,15304,553,0.0059,0.0035,0.0103,0.3424
Contig79517,13411,16410,15304,553,0.0062,0.0036,0.0105,0.3338
Contig79517,13441,16440,15304,553,0.0062,0.0036,0.0105,0.3359
Contig79517,13471,16470,15304,553,0.006,0.0036,0.0104,0.3373
Contig79517,13501,16500,15304,553,0.0058,0.0035,0.0103,0.3428
Contig79517,13531,16530,15304,553,0.0059,0.0036,0.0103,0.3401
Contig79517,13561,16560,15304,553,0.0059,0.0034,0.0102,0.3457
Contig79517,13591,16590,15304,553,0.006,0.0035,0.0103,0.3422
Contig79517,13621,16620,15304,553,0.006,0.0035,0.0103,0.3428
Contig79517,13651,16650,15304,553,0.006,0.0036,0.0104,0.3372
Contig79517,13681,16680,15304,553,0.0059,0.0035,0.0103,0.3424
Contig79517,13711,16710,15304,553,0.0062,0.0036,0.0105,0.3338
Contig79517,13741,16740,15304,553,0.0062,0.0036,0.0105,0.3359
Contig79517,13771,16770,15304,553,0.0058,0.0035,0.0103,0.3428
Contig79517,13801,16800,15304,553,0.0059,0.0035,0.0103,0.341
Contig79517,13831,16830,15304,553,0.0059,0.0036,0.0103,0.3401
Contig79517,13861,16860,15304,553,0.0059,0.0034,0.0102,0.3457
Contig79517,13891,16890,15304,553,0.006,0.0035,0.0103,0.3422
Contig79517,13921,16920,15304,553,0.006,0.0036,0.0104,0.3372
Contig79517,13951,16950,15304,553,0.0059,0.0035,0.0103,0.3424
Contig79517,13981,16980,15304,553,0.006,0.0036,0.0104,0.3389
Contig79517,14011,17010,15304,553,0.0062,0.0036,0.0105,0.3338
Contig79517,14041,17040,15304,553,0.0062,0.0036,0.0105,0.3359
Contig79517,14071,17070,15304,553,0.0058,0.0035,0.0103,0.3428
Contig79517,14101,17100,15304,553,0.0059,0.0036,0.0103,0.3401
Contig79517,14131,17130,15304,553,0.006,0.0036,0.0104,0.3379
Contig79517,14161,17160,15304,553,0.0059,0.0034,0.0102,0.3457
Contig79517,14191,17190,15304,553,0.006,0.0035,0.0103,0.3422
Contig79517,14221,17220,15304,553,0.006,0.0036,0.0104,0.3372
Contig79517,14251,17250,15304,553,0.0059,0.0035,0.0103,0.3424
Contig79517,14281,17280,15304,553,0.006,0.0036,0.0104,0.3379
Contig79517,14311,17310,15304,553,0.0062,0.0036,0.0105,0.3338
Contig79517,14341,17340,15304,553,0.0062,0.0036,0.0105,0.3359
Contig79517,14371,17370,15304,553,0.0058,0.0035,0.0103,0.3428
Contig79517,14401,17400,15311,555,0.006,0.0036,0.0104,0.338
Contig79517,14431,17430,15416,584,0.0058,0.0032,0.0098,0.3448
Contig79517,14461,17460,15499,609,0.0057,0.003,0.0094,0.3454
Contig79517,14491,17490,15592,639,0.0058,0.0031,0.0092,0.3317
Contig79517,14521,17520,15678,669,0.0058,0.0031,0.0091,0.3206
Contig79517,14551,17550,15740,692,0.0058,0.0029,0.0088,0.3219
Contig79517,14581,17580,15801,716,0.0056,0.0029,0.0086,0.3154
Contig79517,14611,17610,15801,716,0.0057,0.003,0.0087,0.3115
Contig79517,14641,17640,15801,716,0.0057,0.003,0.0087,0.3122
Contig79517,14671,17670,15801,716,0.0057,0.003,0.0087,0.3099
Contig79517,14701,17700,15832,728,0.0055,0.003,0.0085,0.3121
Contig79517,14731,17730,15894,753,0.0062,0.0036,0.009,0.2705
Contig79517,14761,17760,15959,780,0.0069,0.0043,0.0095,0.2362
Contig79517,14791,17790,15993,795,0.0067,0.0041,0.0093,0.2384
Contig79517,14821,17820,15993,795,0.0067,0.0041,0.0093,0.239
Contig79517,14851,17850,15993,795,0.0067,0.004,0.0092,0.2407
Contig79517,14881,17880,15993,795,0.0068,0.0042,0.0094,0.2365
Contig79517,14911,17910,15993,795,0.0067,0.0041,0.0093,0.2384
Contig79517,14941,17940,15993,795,0.0066,0.004,0.0092,0.2428
Contig79517,14971,17970,15993,795,0.0066,0.004,0.0092,0.243
Contig79517,15001,18000,16011,781,0.0068,0.0041,0.0094,0.2403
Contig79517,15031,18030,16044,756,0.0069,0.0042,0.0097,0.2419
Contig79517,15061,18060,16079,730,0.0075,0.0046,0.0103,0.2337
Contig79517,15091,18090,16121,701,0.0075,0.0047,0.0105,0.2403
Contig79517,15121,18120,16163,673,0.0064,0.0039,0.0086,0.2263
Contig79517,15151,18150,16211,643,0.0067,0.004,0.0089,0.2263
Contig79517,15181,18180,16241,625,0.006,0.0041,0.0086,0.2271
Contig79517,15211,18210,16288,598,0.0053,0.0041,0.0082,0.2351
Contig79517,15241,18240,16344,568,0.0056,0.0043,0.0087,0.2351
Contig79517,15271,18270,16396,542,0.0058,0.0046,0.0091,0.2351
Contig79517,15301,18300,16461,512,0.0062,0.0044,0.0094,0.2459
Contig79517,15331,18330,16533,482,0.0055,0.0046,0.0093,0.2516
Contig79517,15361,18360,16595,458,0.0058,0.0049,0.0098,0.2516
Contig79517,15391,18390,16600,456,0.0058,0.0049,0.0098,0.2516
Contig79517,15421,18420,16673,430,0.005,0.004,0.0092,0.3008
Contig79517,15451,18450,16752,404,0.0053,0.0043,0.0098,0.3008
Contig79517,15481,18480,16856,374,0.0057,0.0044,0.0078,0.1843
Contig79517,15511,18510,16966,346,0.0061,0.0047,0.0084,0.1866
Contig79517,15541,18540,17088,319,0.0065,0.0051,0.0059,0.009
Contig79517,15571,18570,17247,289,0.0068,0.0045,0.0057,0.0064
Contig79517,15601,18600,17397,265,0.0074,0.0049,0.0062,0.0064
Contig79517,15631,18630,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,15661,18660,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,15691,18690,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,15721,18720,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,15751,18750,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,15781,18780,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,15811,18810,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,15841,18840,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,15871,18870,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,15901,18900,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,15931,18930,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,15961,18960,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,15991,18990,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,16021,19020,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,16051,19050,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,16081,19080,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,16111,19110,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,16141,19140,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,16171,19170,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,16201,19200,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,16231,19230,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,16261,19260,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,16291,19290,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,16321,19320,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,16351,19350,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,16381,19380,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,16411,19410,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,16441,19440,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,16471,19470,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,16501,19500,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,16531,19530,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,16561,19560,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,16591,19590,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,16621,19620,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,16651,19650,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,16681,19680,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,16711,19710,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,16741,19740,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,16771,19770,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,16801,19800,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,16831,19830,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,16861,19860,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,16891,19890,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,16921,19920,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,16951,19950,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,16981,19980,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,17011,20010,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,17041,20040,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,17071,20070,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,17101,20100,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,17131,20130,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,17161,20160,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,17191,20190,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,17221,20220,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,17251,20250,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,17281,20280,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,17311,20310,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,17341,20340,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,17371,20370,17567,242,0.0081,0.0054,0.0068,0.0064
Contig79517,17401,20400,17568,240,0.0081,0.0054,0.0069,0.0064
Contig79517,17431,20430,17589,211,0.0088,0.0061,0.0076,0.006
Contig79517,17461,20460,17609,186,0.0094,0.007,0.0083,0.0056
Contig79517,17491,20490,17634,156,0.0099,0.0083,0.0092,0.004
Contig79517,17521,20520,17665,126,0.01,0.0088,0.0093,-0.0029
Contig79517,17551,20550,17693,103,0.0122,0.0107,0.0114,-0.0029
Contig79517,17581,20580,17733,79,0.0147,0.0132,0.0138,-0.0039
Contig79517,17611,20610,17733,79,0.0147,0.0132,0.0138,-0.0039
Contig79517,17641,20640,17733,79,0.0147,0.0132,0.0138,-0.0039
Contig79517,17671,20670,17733,79,0.0147,0.0132,0.0138,-0.0039
Contig79517,17701,20700,17740,67,0.0173,0.0154,0.0162,-0.004
Contig79517,17731,20730,17754,42,0.0155,0.0123,0.0138,-0.0034
Contig79517,17761,20760,17769,15,0.0,0.0,0.0,nan
Contig79517,21061,24060,24055,10,0.0,0.0,0.0,nan
Contig79517,21091,24090,24070,40,0.0009,0.0124,0.0139,0.2276
Contig79517,21121,24120,24085,70,0.0054,0.0075,0.0112,0.2086
Contig79517,21151,24150,24100,100,0.0065,0.0052,0.0092,0.1907
Contig79517,21181,24180,24113,123,0.0053,0.0042,0.0075,0.1907
Contig79517,21211,24210,24127,148,0.0044,0.0037,0.0063,0.1857
Contig79517,21241,24240,24127,149,0.0044,0.0037,0.0063,0.1857
Contig79517,21271,24270,24144,171,0.0042,0.0032,0.0057,0.1813
Contig79517,21301,24300,24165,201,0.0053,0.0028,0.0088,0.348
Contig79517,21331,24330,24185,231,0.0046,0.0024,0.0076,0.348
Contig79517,21361,24360,24203,261,0.0041,0.0021,0.0068,0.348
Contig79517,21391,24390,24221,291,0.0045,0.0019,0.01,0.5009
Contig79517,21421,24420,24238,321,0.0063,0.0042,0.0145,0.4281
Contig79517,21451,24450,24254,349,0.0058,0.0039,0.0133,0.4279
Contig79517,21451,24450,24254,349,0.0059,0.004,0.0134,0.4232
Contig81225,1,3000,2423,410,0.0105,0.0081,0.0101,0.0364
Contig81225,31,3030,2423,410,0.0105,0.0081,0.0101,0.0364
Contig81225,61,3060,2423,410,0.0105,0.0081,0.0101,0.0364
Contig81225,91,3090,2423,410,0.0105,0.0081,0.0101,0.0364
Contig81225,121,3120,2423,410,0.0105,0.0081,0.0101,0.0364
Contig81225,151,3150,2423,410,0.0105,0.0081,0.0101,0.0364
Contig81225,181,3180,2423,410,0.0105,0.0081,0.0101,0.0364
Contig81225,211,3210,2423,410,0.0105,0.0081,0.0101,0.0364
Contig81225,241,3240,2423,410,0.0105,0.0081,0.0101,0.0364
Contig81225,271,3270,2423,410,0.0105,0.0081,0.0101,0.0364
Contig81225,301,3300,2423,410,0.0105,0.0081,0.0101,0.0364
Contig81225,331,3330,2423,410,0.0105,0.0081,0.0101,0.0364
Contig81225,361,3360,2423,410,0.0105,0.0081,0.0101,0.0364
Contig81225,391,3390,2423,410,0.0105,0.0081,0.0101,0.0364
Contig81225,421,3420,2423,410,0.0105,0.0081,0.0101,0.0364
Contig81225,451,3450,2423,410,0.0105,0.0081,0.0101,0.0364
Contig81225,481,3480,2423,410,0.0105,0.0081,0.0101,0.0364
Contig81225,511,3510,2423,410,0.0105,0.0081,0.0101,0.0364
