contig,LG,av,inv_status
Contig68092,16,12.7565,collinear
Contig69241,16,12.7565,collinear
Contig69916,16,12.7565,collinear
Contig70981,16,12.7565,collinear
Contig74648,16,12.7565,collinear
Contig753,16,12.7565,collinear
Contig8824,16,12.7565,collinear
Contig90255,16,12.7565,collinear
Contig91207,16,12.7565,collinear
Contig98323,16,12.7565,collinear
Contig12832,16,13.055,collinear
Contig199515,16,13.055,collinear
Contig43561,16,13.055,collinear
Contig52789,16,13.055,collinear
Contig59350,16,13.055,collinear
Contig100914,16,13.992,collinear
Contig103629,16,13.992,collinear
Contig108405,16,13.992,collinear
Contig162894,16,13.992,collinear
Contig199507,16,13.992,collinear
Contig246213,16,13.992,collinear
Contig46568,16,13.992,collinear
Contig47057,16,13.992,collinear
Contig48723,16,13.992,collinear
Contig52957,16,13.992,collinear
Contig53881,16,13.992,collinear
Contig81365,16,13.992,collinear
Contig86496,16,13.992,collinear
Contig23485,16,16.8195,collinear
Contig295959,16,16.8195,collinear
Contig53231,16,16.8195,collinear
Contig7175,16,16.8195,collinear
Contig117261,16,18.342,collinear
Contig186268,16,18.342,collinear
Contig63512,16,18.342,collinear
Contig92080,16,18.342,collinear
Contig51095,16,19.232,collinear
Contig75527,16,19.232,collinear
Contig226413,16,19.38025,collinear
Contig101587,16,19.5285,collinear
Contig117767,16,19.5285,collinear
Contig132263,16,19.5285,collinear
Contig321457,16,19.5285,collinear
Contig41726,16,19.5285,collinear
Contig52092,16,19.5285,collinear
Contig5851,16,19.5285,collinear
Contig59182,16,19.5285,collinear
Contig184770,16,20.4515,collinear
Contig48792,16,20.4515,collinear
Contig66758,16,20.4515,collinear
Contig1811,16,21.0665,collinear
Contig376319,16,21.0665,collinear
Contig41013,16,21.0665,collinear
Contig45100,16,21.0665,collinear
Contig50592,16,21.0665,collinear
Contig5744,16,21.0665,collinear
Contig6253,16,21.0665,collinear
Contig68420,16,21.0665,collinear
Contig15691,16,21.402,collinear
Contig162300,16,21.402,collinear
Contig93828,16,21.402,collinear
Contig102216,16,23.089,collinear
Contig175745,16,23.089,collinear
Contig4420,16,23.089,collinear
Contig663,16,23.089,collinear
Contig85407,16,23.089,collinear
Contig90309,16,23.089,collinear
Contig95153,16,23.089,collinear
Contig95874,16,23.089,collinear
Contig14015,16,23.3875,collinear
Contig2136,16,23.3875,collinear
Contig30104,16,23.3875,collinear
Contig44671,16,23.3875,collinear
Contig10915,16,24.4325,collinear
Contig2848,16,24.4325,collinear
Contig40985,16,25.1285,collinear
Contig101006,16,34.149,collinear
Contig107843,16,34.149,collinear
Contig13267,16,34.149,collinear
Contig1573,16,34.149,collinear
Contig166,16,34.149,collinear
Contig16998,16,34.149,collinear
Contig212467,16,34.149,collinear
Contig214176,16,34.149,collinear
Contig21979,16,34.149,collinear
Contig230401,16,34.149,collinear
Contig38802,16,34.149,collinear
Contig39340,16,34.149,collinear
Contig44031,16,34.149,collinear
Contig45136,16,34.149,collinear
Contig48544,16,34.149,collinear
Contig60267,16,34.149,collinear
Contig67284,16,34.149,collinear
Contig70793,16,34.149,collinear
Contig76017,16,34.149,collinear
Contig81736,16,34.149,collinear
Contig83782,16,34.149,collinear
Contig81512,16,36.97752471,collinear
Contig102775,16,39.05,collinear
Contig203849,16,39.05,collinear
Contig39887,16,39.05,collinear
Contig44258,16,39.05,collinear
Contig56752,16,39.05,collinear
Contig589,16,39.05,collinear
Contig60425,16,39.05,collinear
Contig6249,16,39.05,collinear
Contig63500,16,39.05,collinear
Contig7497,16,39.05,collinear
Contig98695,16,39.05,collinear
Contig40324,16,41.9635,collinear
Contig77185,16,41.9635,collinear
Contig272286,16,42.254,collinear
Contig122753,16,42.834,collinear
Contig173508,16,42.834,collinear
Contig18914,16,42.834,collinear
Contig193945,16,42.834,collinear
Contig45784,16,42.834,collinear
Contig64118,16,42.834,collinear
Contig64684,16,42.834,collinear
Contig156147,16,43.413,collinear
Contig1580,16,43.413,collinear
Contig68125,16,43.413,collinear
Contig69559,16,43.413,collinear
Contig46619,16,43.703,collinear
Contig295867,16,43.985,collinear
Contig39521,16,43.985,collinear
Contig108515,16,44.2675,collinear
Contig10860,16,44.2675,collinear
Contig122424,16,44.2675,collinear
Contig13081,16,44.2675,collinear
Contig136905,16,44.2675,collinear
Contig144945,16,44.2675,collinear
Contig165853,16,44.2675,collinear
Contig1749,16,44.2675,collinear
Contig180166,16,44.2675,collinear
Contig235075,16,44.2675,collinear
Contig26044,16,44.2675,collinear
Contig2950,16,44.2675,collinear
Contig38866,16,44.2675,collinear
Contig39086,16,44.2675,collinear
Contig39901,16,44.2675,collinear
Contig41667,16,44.2675,collinear
Contig43974,16,44.2675,collinear
Contig44248,16,44.2675,collinear
Contig49159,16,44.2675,collinear
Contig51324,16,44.2675,collinear
Contig52221,16,44.2675,collinear
Contig53887,16,44.2675,collinear
Contig6019,16,44.2675,collinear
Contig63964,16,44.2675,collinear
Contig65173,16,44.2675,collinear
Contig65230,16,44.2675,collinear
Contig6837,16,44.2675,collinear
Contig86793,16,44.2675,collinear
Contig90222,16,44.2675,collinear
Contig91231,16,44.2675,collinear
Contig222038,16,44.549,collinear
Contig251569,16,44.549,collinear
Contig44967,16,44.549,collinear
Contig52357,16,44.549,collinear
Contig57692,16,44.549,collinear
Contig61452,16,44.549,collinear
Contig6995,16,44.549,collinear
Contig39949,16,44.673,collinear
Contig77972,16,44.92251498,collinear
Contig100422,16,45.1145,collinear
Contig121267,16,45.1145,collinear
Contig168081,16,45.1145,collinear
Contig63529,16,45.1145,collinear
Contig67156,16,45.1145,collinear
Contig77850,16,45.1145,collinear
Contig79285,16,46.8065,collinear
Contig2587,16,47.3735,collinear
Contig43603,16,47.3735,collinear
Contig4441,16,47.3735,collinear
Contig1138,16,47.657,collinear
Contig121912,16,47.657,collinear
Contig183107,16,47.657,collinear
Contig197956,16,47.657,collinear
Contig309219,16,47.657,collinear
Contig54465,16,47.657,collinear
Contig57521,16,47.657,collinear
Contig54922,16,47.79091564,collinear
Contig38394,16,48.0915,collinear
Contig140865,16,49.9215,collinear
Contig47688,16,49.9215,collinear
Contig5297,16,49.9215,collinear
Contig61624,16,49.9215,collinear
Contig66234,16,49.9215,collinear
Contig6204,16,51.4765,collinear
Contig62552,16,51.4765,collinear
Contig68124,16,51.4765,collinear
Contig94188,16,51.4765,collinear
Contig107784,16,52.7375,collinear
Contig202435,16,52.7375,collinear
Contig217599,16,52.7375,collinear
Contig72641,16,52.7375,collinear
Contig207776,16,53.0485,collinear
Contig80281,16,53.3595,collinear
Contig20485,16,53.6705,collinear
Contig71191,16,53.6705,collinear
Contig18892,16,53.77716667,collinear
Contig91074,16,53.88383333,collinear
Contig14338,16,53.9905,collinear
Contig45280,16,53.9905,collinear
Contig73566,16,53.9905,collinear
Contig82565,16,53.9905,collinear
Contig85117,16,53.9905,collinear
Contig99741,16,53.9905,collinear
Contig42160,16,55.6035,collinear
Contig57882,16,55.6035,collinear
Contig8789,16,55.6035,collinear
Contig9700,16,55.6035,collinear
Contig113078,16,55.8855,collinear
Contig12793,16,55.8855,collinear
Contig133321,16,55.8855,collinear
Contig203123,16,55.8855,collinear
Contig294735,16,55.8855,collinear
Contig54623,16,55.8855,collinear
Contig57123,16,55.8855,collinear
Contig7612,16,55.8855,collinear
Contig92707,16,55.8855,collinear
Contig100320,16,56.1665,collinear
Contig104803,16,56.1665,collinear
Contig152381,16,56.1665,collinear
Contig313695,16,56.1665,collinear
Contig32570,16,56.1665,collinear
Contig382187,16,56.1665,collinear
Contig39407,16,56.1665,collinear
Contig45735,16,56.1665,collinear
Contig5065,16,56.1665,collinear
Contig64886,16,56.1665,collinear
Contig66538,16,56.1665,collinear
Contig70302,16,56.1665,collinear
Contig74120,16,56.1665,collinear
Contig79206,16,56.1665,collinear
Contig83606,16,56.1665,collinear
Contig85880,16,56.1665,collinear
Contig94962,16,56.1665,collinear
Contig49365,16,57.444,collinear
Contig12729,17,0,collinear
Contig29008,17,0,collinear
Contig67673,17,0,collinear
Contig71694,17,0.2975,collinear
Contig76873,17,0.2975,collinear
Contig39266,17,0.5915,collinear
Contig46537,17,0.5915,collinear
Contig46789,17,0.5915,collinear
Contig51205,17,0.5915,collinear
Contig51415,17,0.5915,collinear
Contig72272,17,0.5915,collinear
Contig75747,17,0.5915,collinear
Contig85798,17,0.5915,collinear
Contig92286,17,0.5915,collinear
Contig42949,17,1.164,collinear
Contig12547,17,1.4505,collinear
Contig125972,17,1.4505,collinear
Contig134615,17,1.4505,collinear
Contig142115,17,1.4505,collinear
Contig164462,17,1.4505,collinear
Contig243651,17,1.4505,collinear
Contig278944,17,1.4505,collinear
Contig298961,17,1.4505,collinear
Contig40000,17,1.4505,collinear
Contig40996,17,1.4505,collinear
Contig41929,17,1.4505,collinear
Contig48067,17,1.4505,collinear
Contig50118,17,1.4505,collinear
Contig56238,17,1.4505,collinear
Contig59034,17,1.4505,collinear
Contig65758,17,1.4505,collinear
Contig70745,17,1.4505,collinear
Contig71924,17,1.4505,collinear
Contig73160,17,1.4505,collinear
Contig74263,17,1.4505,collinear
Contig74606,17,1.4505,collinear
Contig78745,17,1.4505,collinear
Contig83677,17,1.4505,collinear
Contig91999,17,1.4505,collinear
Contig120828,17,2.593,collinear
Contig127204,17,2.593,collinear
Contig260475,17,2.593,collinear
Contig40835,17,2.593,collinear
Contig41595,17,2.593,collinear
Contig43556,17,2.593,collinear
Contig49579,17,2.593,collinear
Contig56365,17,2.593,collinear
Contig63879,17,2.593,collinear
Contig70922,17,2.593,collinear
Contig97,17,2.593,collinear
Contig98824,17,10.5105,collinear
Contig38586,17,10.57928939,collinear
Contig1637,17,10.821,collinear
Contig4042,17,10.821,collinear
Contig41327,17,10.821,collinear
Contig47666,17,11.7525,collinear
Contig49027,17,11.7525,collinear
Contig54711,17,11.7525,collinear
Contig38587,17,12.0625,collinear
Contig74200,17,12.0625,collinear
Contig49481,17,12.6845,collinear
Contig51338,17,12.6845,collinear
Contig31276,17,13.306,collinear
Contig47513,17,13.306,collinear
Contig94701,17,13.306,collinear
Contig10379,17,14.2365,collinear
Contig1814,17,14.2365,collinear
Contig194888,17,14.2365,collinear
Contig3368,17,14.2365,collinear
Contig39480,17,14.2365,collinear
Contig42432,17,14.2365,collinear
Contig45863,17,14.2365,collinear
Contig52524,17,14.2365,collinear
Contig59406,17,14.2365,collinear
Contig62530,17,14.2365,collinear
Contig65140,17,14.2365,collinear
Contig68285,17,14.2365,collinear
Contig69647,17,14.2365,collinear
Contig70195,17,14.2365,collinear
Contig70209,17,14.2365,collinear
Contig71,17,14.2365,collinear
Contig83343,17,14.2365,collinear
Contig88756,17,14.2365,collinear
Contig93053,17,14.2365,collinear
Contig94700,17,14.2365,collinear
Contig64386,17,14.548,collinear
Contig100968,17,15.26589029,collinear
Contig40514,17,15.26589029,collinear
Contig45610,17,15.469,collinear
Contig1277,17,16.5835,collinear
Contig2870,17,16.5835,collinear
Contig41167,17,16.5835,collinear
Contig42342,17,16.5835,collinear
Contig100699,17,17.756,collinear
Contig125095,17,17.756,collinear
Contig140880,17,17.756,collinear
Contig43203,17,17.756,collinear
Contig44407,17,17.756,collinear
Contig45756,17,17.756,collinear
Contig50699,17,17.756,collinear
Contig56460,17,17.756,collinear
Contig72184,17,17.756,collinear
Contig73523,17,17.756,collinear
Contig78801,17,17.756,collinear
Contig123581,17,18.067,collinear
Contig45891,17,18.067,collinear
Contig38034,17,18.3785,collinear
Contig39453,17,18.3785,collinear
Contig41104,17,18.3785,collinear
Contig11828,17,20.677,collinear
Contig158995,17,20.677,collinear
Contig20368,17,20.677,collinear
Contig304243,17,20.677,collinear
Contig38466,17,20.677,collinear
Contig46699,17,20.677,collinear
Contig48460,17,20.677,collinear
Contig48461,17,20.677,collinear
Contig56248,17,20.677,collinear
Contig60225,17,20.677,collinear
Contig70696,17,20.677,collinear
Contig1073,17,20.987,collinear
Contig132335,17,20.987,collinear
Contig143501,17,20.987,collinear
Contig231646,17,20.987,collinear
Contig31589,17,20.987,collinear
Contig3656,17,20.987,collinear
Contig3816,17,20.987,collinear
Contig45963,17,20.987,collinear
Contig47128,17,20.987,collinear
Contig53176,17,20.987,collinear
Contig53477,17,20.987,collinear
Contig57243,17,20.987,collinear
Contig60238,17,20.987,collinear
Contig60583,17,20.987,collinear
Contig68569,17,20.987,collinear
Contig72883,17,20.987,collinear
Contig73761,17,20.987,collinear
Contig900,17,20.987,collinear
Contig46082,17,21.1305,collinear
Contig2358,17,21.274,collinear
Contig29492,17,21.274,collinear
Contig3596,17,21.274,collinear
Contig44291,17,21.274,collinear
Contig45606,17,21.274,collinear
Contig62892,17,21.274,collinear
Contig7830,17,21.274,collinear
Contig80627,17,21.274,collinear
Contig956,17,21.274,collinear
Contig98919,17,21.274,collinear
Contig53270,17,21.913,collinear
Contig58795,17,21.913,collinear
Contig82872,17,21.913,collinear
Contig105856,17,24.3355,collinear
Contig119324,17,24.3355,collinear
Contig141685,17,24.3355,collinear
Contig1644,17,24.3355,collinear
Contig193834,17,24.3355,collinear
Contig341665,17,24.3355,collinear
Contig38548,17,24.3355,collinear
Contig41813,17,24.3355,collinear
Contig43173,17,24.3355,collinear
Contig45063,17,24.3355,collinear
Contig48596,17,24.3355,collinear
Contig51080,17,24.3355,collinear
Contig53154,17,24.3355,collinear
Contig54089,17,24.3355,collinear
Contig57144,17,24.3355,collinear
Contig57145,17,24.3355,collinear
Contig58525,17,24.3355,collinear
Contig58581,17,24.3355,collinear
Contig59372,17,24.3355,collinear
Contig5957,17,24.3355,collinear
Contig60259,17,24.3355,collinear
Contig637,17,24.3355,collinear
Contig71263,17,24.3355,collinear
Contig76840,17,24.3355,collinear
Contig77480,17,24.3355,collinear
Contig789,17,24.3355,collinear
Contig8015,17,24.3355,collinear
Contig11854,17,24.623,collinear
Contig123,17,24.623,collinear
Contig195623,17,24.623,collinear
Contig3777,17,24.623,collinear
Contig38164,17,24.623,collinear
Contig53309,17,24.623,collinear
Contig55199,17,24.623,collinear
Contig61146,17,24.623,collinear
Contig16533,17,24.9095,collinear
Contig171142,17,24.9095,collinear
Contig206580,17,24.9095,collinear
Contig207,17,24.9095,collinear
Contig3144,17,24.9095,collinear
Contig47682,17,24.9095,collinear
Contig48368,17,24.9095,collinear
Contig49454,17,24.9095,collinear
Contig55885,17,24.9095,collinear
Contig6494,17,24.9095,collinear
Contig75595,17,24.9095,collinear
Contig7656,17,24.9095,collinear
Contig87694,17,24.9095,collinear
Contig89022,17,24.9095,collinear
Contig370,17,25.633,collinear
Contig48547,17,25.633,collinear
Contig106867,17,30.59333488,collinear
Contig11574,17,30.59333488,collinear
Contig1498,17,30.59333488,collinear
Contig169455,17,30.59333488,collinear
Contig2449,17,30.59333488,collinear
Contig38211,17,30.59333488,collinear
Contig38673,17,30.59333488,collinear
Contig40558,17,30.59333488,collinear
Contig43065,17,30.59333488,collinear
Contig46017,17,30.59333488,collinear
Contig4718,17,30.59333488,collinear
Contig47320,17,30.59333488,collinear
Contig48524,17,30.59333488,collinear
Contig50874,17,30.59333488,collinear
Contig51278,17,30.59333488,collinear
Contig51765,17,30.59333488,collinear
Contig56186,17,30.59333488,collinear
Contig63841,17,30.59333488,collinear
Contig74555,17,30.59333488,collinear
Contig76401,17,30.59333488,collinear
Contig76508,17,30.59333488,collinear
Contig81589,17,30.59333488,collinear
Contig9116,17,30.59333488,collinear
Contig9972,17,30.59333488,collinear
Contig131365,17,31.27019615,collinear
Contig1708,17,31.27019615,collinear
Contig1771,17,31.27019615,collinear
Contig193930,17,31.27019615,collinear
Contig30002,17,31.27019615,collinear
Contig38647,17,31.27019615,collinear
Contig44890,17,31.27019615,collinear
Contig51165,17,31.27019615,collinear
Contig61896,17,31.27019615,collinear
Contig64139,17,31.27019615,collinear
Contig85454,17,31.27019615,collinear
Contig893,17,31.27019615,collinear
Contig107911,17,31.4462037,collinear
Contig125827,17,31.4462037,collinear
Contig312394,17,31.4462037,collinear
Contig46877,17,31.4462037,collinear
Contig50064,17,31.4462037,collinear
Contig5039,17,31.4462037,collinear
Contig52652,17,31.4462037,collinear
Contig54039,17,31.4462037,collinear
Contig59595,17,31.4462037,collinear
Contig67379,17,31.4462037,collinear
Contig99490,17,31.4462037,collinear
Contig39278,17,31.62103,collinear
Contig66888,17,31.78876874,collinear
Contig110213,17,31.94587616,collinear
Contig138074,17,31.94587616,collinear
Contig14147,17,31.94587616,collinear
Contig16937,17,31.94587616,collinear
Contig29983,17,31.94587616,collinear
Contig301680,17,31.94587616,collinear
Contig322828,17,31.94587616,collinear
Contig334694,17,31.94587616,collinear
Contig39357,17,31.94587616,collinear
Contig39960,17,31.94587616,collinear
Contig42203,17,31.94587616,collinear
Contig44864,17,31.94587616,collinear
Contig4801,17,31.94587616,collinear
Contig48169,17,31.94587616,collinear
Contig48178,17,31.94587616,collinear
Contig48659,17,31.94587616,collinear
Contig49850,17,31.94587616,collinear
Contig53072,17,31.94587616,collinear
Contig54881,17,31.94587616,collinear
Contig55325,17,31.94587616,collinear
Contig56893,17,31.94587616,collinear
Contig56989,17,31.94587616,collinear
Contig58006,17,31.94587616,collinear
Contig61305,17,31.94587616,collinear
Contig65277,17,31.94587616,collinear
Contig72077,17,31.94587616,collinear
Contig72141,17,31.94587616,collinear
Contig85455,17,31.94587616,collinear
Contig97685,17,31.94587616,collinear
Contig98931,17,31.94587616,collinear
Contig136154,17,32.62273743,collinear
Contig43740,17,32.62273743,collinear
Contig49482,17,32.62273743,collinear
Contig140305,17,33.2995987,collinear
